時刻,路線,列車番号,種別,行先,方向,位置,遅延分,号車:乗車率:状態:温度
06:17,kyoto,511C,普通,尼崎,1,高槻駅,0,1:0:1:25:;2:3:1:26:3;3:7:1:25:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:
06:17,kyoto,115C,普通,西明石,1,ＪＲ総持寺駅,0,1:16:1:24:;2:3:1:25:3;3:22:1:25:;4:22:1:25:;5:0:1:26:4;6:10:1:25:3;7:19:1:24:
06:17,kyoto,1107C,普通,新三田,1,千里丘駅,0,1:20:1:24:;2:12:1:25:3;3:16:1:24:;4:9:1:25:;5:14:1:25:4;6:12:1:25:3;7:6:1:24:
06:17,kyoto,509C,普通,甲子園口,1,吹田駅,0,1:25:1:25:;2:30:1:24:3;3:19:1:24:;4:16:1:25:;5:29:1:25:4;6:29:1:25:3;7:26:1:24:
06:17,kyoto,102C,普通,京都,0,東淀川駅,0,1:21:1:24:;2:24:1:25:3;3:24:1:24:;4:32:1:24:;5:14:1:25:4;6:22:1:25:3;7:37:1:24:
06:17,kyoto,703M,快速,姫路,1,新大阪〜大阪,0,1:11:1:23:;2:17:1:22:3;3:13:1:22:;4:17:1:23:;5:29:1:23:;6:33:1:23:;7:37:1:23:3;8:32:1:23:;9:29:1:22:;10:22:1:24:3;11:24:1:22:;12:5:1:22:
06:17,kyoto,507C,普通,尼崎,1,大阪駅,0,1:0:1:23:;2:0:1:24:3;3:0:1:25:;4:19:1:22:;5:0:1:22:4;6:0:1:22:3;7:11:1:21:
06:17,kyoto,104C,普通,高槻,0,大阪〜塚本,0,1:30:1:24:;2:31:1:22:3;3:67:1:23:;4:47:1:22:;5:30:1:23:4;6:38:1:22:3;7:59:1:23:
06:17,kyoto,2520M,普通,大阪,0,塚本駅,0,1:32:1:22:;2:29:1:21:3;3:48:1:22:;4:65:1:22:
06:17,kyoto,111C,普通,西明石,1,塚本駅,0,1:22:1:22:;2:24:1:21:3;3:26:1:21:;4:37:1:22:;5:1:1:23:4;6:15:1:22:3;7:33:1:22:
06:17,kyoto,117C,普通,西明石,1,島本駅,0,1:6:1:24:;2:6:1:25:3;3:9:1:24:;4:12:1:23:;5:3:1:25:4;6:3:1:25:3;7:7:1:24:
06:17,kyoto,700M,快速,長浜,0,山崎〜島本,0,1:20:1:22:;2:5:1:25:3;3:19:1:23:;4:35:1:24:;5:29:1:24:;6:37:1:23:;7:54:1:24:3;8:53:1:24:;9:43:1:24:;10:42:1:25:3;11:19:1:24:;12:57:1:23:
06:17,sagano,223M,普通,園部,1,花園〜太秦,0,1:9:1:24:;2:15:1:25:3;3:9:1:22:;4:16:1:23:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
06:30,hokurikubiwako,3407M,新快速,播州赤穂,1,米原駅,0,1:2:1:23:;2:0:1:23:3;3:5:1:24:;4:6:1:24:;5:8:1:23:;6:3:1:24:;7:3:1:24:3;8:3:1:23:;9:18:1:22:;10:1:1:21:3;11:10:1:21:;12:5:1:21:
06:30,hokurikubiwako,900M,普通,米原,0,彦根〜南彦根,0,1:3:1:25:;2:4:1:26:3;3:5:1:25:;4:8:1:25:;5:14:1:25:;6:28:1:25:;7:24:1:26:3;8:34:1:25:;9:25:1:25:;10:16:1:27:3;11:20:1:24:;12:8:1:24:
06:30,hokurikubiwako,725T,う普通○,姫路,1,能登川駅,0,1:9:1:24:;2:7:1:24:3;3:15:1:24:;4:17:1:24:;5:20:1:24:3;6:24:1:24:;7:26:1:23:;8:15:1:24:3;9:9:1:23:;10:2:1:23:;11:0:1:23:3;12:9:1:23:
06:30,hokurikubiwako,902M,普通,米原,0,近江八幡駅,0,1:47:1:23:;2:45:1:25:3;3:47:1:22:;4:39:1:22:;5:38:1:23:;6:40:1:22:;7:38:1:24:3;8:41:1:23:
06:30,hokurikubiwako,723T,普通,姫路,1,野洲駅,0,1:6:1:23:;2:9:1:23:3;3:14:1:23:;4:20:1:24:;5:29:1:25:3;6:22:1:24:;7:22:1:24:;8:25:1:25:;9:15:1:23:;10:14:1:24:;11:13:1:24:;12:1:1:24:
06:30,hokurikubiwako,713M,う普通○,網干,1,草津駅,0,1:13:1:24:;2:13:1:25:3;3:16:1:25:;4:16:1:25:;5:10:1:25:;6:20:1:25:;7:11:1:25:3;8:5:1:24:
06:30,hokurikubiwako,904M,普通,長浜,0,瀬田〜石山,0,1:29:1:22:;2:34:1:23:3;3:19:1:23:;4:22:1:22:;5:24:1:23:;6:31:1:23:;7:31:1:23:3;8:26:1:23:
06:30,hokurikubiwako,711M,普通,姫路,1,膳所駅,0,1:38:1:22:;2:31:1:23:3;3:46:1:22:;4:22:1:22:;5:43:1:23:;6:45:1:22:;7:27:1:23:3;8:21:1:22:
06:30,hokurikubiwako,709M,う快速○,網干,1,京都駅,0,1:28:1:22:;2:16:1:24:3;3:32:1:24:;4:37:1:23:;5:39:1:24:;6:19:1:24:3;7:16:1:23:;8:22:1:23:
06:30,hokurikubiwako,700M,普通,長浜,0,京都駅,0,1:15:1:22:;2:3:1:25:3;3:19:1:23:;4:28:1:24:;5:17:1:24:;6:34:1:23:;7:48:1:25:3;8:49:1:24:;9:47:1:23:;10:39:1:25:3;11:16:1:24:;12:50:1:23:
06:30,hokurikubiwako,3211M,新快速,姫路,1,虎姫〜長浜,0,1:13:1:21:;2:6:1:22:3;3:14:1:22:;4:0:1:22:
06:30,kyoto,1111C,普通,新三田,1,向日町〜長岡京,0,1:16:1:21:;2:13:1:21:3;3:21:1:23:;4:8:1:22:;5:0:1:22:4;6:8:1:21:3;7:13:1:22:
06:30,kyoto,117C,普通,西明石,1,摂津富田駅,0,1:16:1:24:;2:17:1:25:3;3:16:1:24:;4:18:1:23:;5:10:1:25:4;6:14:1:25:3;7:15:1:24:
06:30,kyoto,102C,普通,京都,0,ＪＲ総持寺〜茨木,0,1:13:1:24:;2:16:1:26:3;3:20:1:24:;4:18:1:24:;5:11:1:24:4;6:19:1:26:3;7:27:1:24:
06:30,kyoto,705M,快速,網干,1,茨木駅,0,1:57:1:24:;2:50:1:25:3;3:50:1:24:;4:53:1:24:;5:45:1:25:3;6:70:1:24:
06:30,kyoto,511C,普通,尼崎,1,千里丘〜岸辺,0,1:9:1:25:;2:22:1:26:3;3:21:1:26:;4:22:1:22:;5:0:1:23:4;6:4:1:22:3;7:21:1:22:
06:30,kyoto,702M,快速,米原,0,岸辺駅,0,1:38:1:24:;2:35:1:25:3;3:34:1:24:;4:49:1:24:;5:50:1:24:;6:42:1:24:3;7:47:1:22:;8:64:1:23:
06:30,kyoto,115C,普通,西明石,1,吹田〜東淀川,0,1:33:1:23:;2:19:1:23:3;3:50:1:24:;4:41:1:24:;5:13:1:24:4;6:27:1:25:3;7:34:1:23:
06:30,kyoto,104C,普通,高槻,0,吹田〜東淀川,0,1:15:1:24:;2:11:1:22:3;3:42:1:22:;4:25:1:21:;5:20:1:22:4;6:23:1:22:3;7:54:1:23:
06:30,kyoto,1107C,普通,新三田,1,新大阪〜大阪,0,1:30:1:24:;2:19:1:25:3;3:21:1:24:;4:19:1:25:;5:17:1:25:4;6:18:1:25:3;7:11:1:24:
06:30,kyoto,509C,普通,甲子園口,1,大阪〜塚本,0,1:9:1:24:;2:4:1:25:3;3:9:1:25:;4:9:1:25:;5:5:1:25:4;6:9:1:25:3;7:12:1:24:
06:30,kyoto,703M,快速,姫路,1,塚本駅,0,1:21:1:22:;2:16:1:22:3;3:14:1:22:;4:23:1:22:;5:24:1:23:;6:30:1:23:;7:32:1:22:3;8:26:1:23:;9:22:1:23:;10:19:1:25:3;11:15:1:22:;12:8:1:22:
06:30,kyoto,1109C,普通,新三田,1,島本〜高槻,0,1:8:1:23:;2:7:1:23:3;3:34:1:22:;4:36:1:21:;5:19:1:22:4;6:3:1:22:3;7:21:1:22:
06:30,sagano,226M,普通,京都,0,千代川〜八木,0,1:18:1:22:;2:0:1:24:;3:33:1:22:;4:10:1:21:
06:30,sagano,223M,普通,園部,1,馬堀〜亀岡,0,1:2:1:24:;2:12:1:25:3;3:11:1:22:;4:20:1:23:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
06:42,hokurikubiwako,3211M,新快速,姫路,1,米原駅,0,1:57:1:21:;2:40:1:22:3;3:39:1:21:;4:20:1:22:
06:42,hokurikubiwako,729T,う普通○,姫路,1,彦根〜南彦根,0,1:14:1:24:;2:3:1:24:3;3:7:1:23:;4:5:1:23:;5:3:1:24:3;6:3:1:24:;7:5:1:23:;8:8:1:22:3;9:0:1:22:;10:1:1:23:
06:42,hokurikubiwako,902M,普通,米原,0,河瀬〜稲枝,0,1:49:1:23:;2:52:1:24:3;3:58:1:22:;4:51:1:22:;5:46:1:23:;6:52:1:23:;7:44:1:24:3;8:41:1:23:
06:42,hokurikubiwako,3407M,新快速,播州赤穂,1,稲枝〜能登川,0,1:8:1:23:;2:7:1:24:3;3:9:1:24:;4:6:1:24:;5:10:1:24:;6:7:1:24:;7:6:1:24:3;8:5:1:23:;9:13:1:21:;10:2:1:22:3;11:10:1:21:;12:6:1:22:
06:42,hokurikubiwako,727T,普通,網干,1,安土駅,0,1:0:1:22:;2:10:1:23:3;3:2:1:22:;4:3:1:22:;5:5:1:23:;6:0:1:24:3;7:0:1:23:;8:4:1:23:
06:42,hokurikubiwako,725T,う普通○,姫路,1,近江八幡〜篠原,0,1:9:1:24:;2:14:1:25:3;3:21:1:24:;4:25:1:24:;5:37:1:25:3;6:41:1:24:;7:45:1:23:;8:32:1:24:3;9:19:1:23:;10:11:1:23:;11:8:1:23:3;12:18:1:24:
06:42,hokurikubiwako,3405M,新快速,姫路,1,野洲駅,0,1:6:1:23:;2:7:1:23:3;3:15:1:22:;4:16:1:23:;5:5:1:23:;6:3:1:22:;7:8:1:23:3;8:0:1:23:;9:2:1:23:;10:2:1:23:3;11:5:1:23:;12:5:1:23:
06:42,hokurikubiwako,904M,普通,長浜,0,守山〜栗東,0,1:33:1:23:;2:34:1:23:3;3:24:1:23:;4:38:1:23:;5:24:1:23:;6:36:1:23:;7:51:1:23:3;8:38:1:23:
06:42,hokurikubiwako,723T,普通,姫路,1,草津〜南草津,0,1:11:1:24:;2:17:1:24:3;3:23:1:24:;4:25:1:24:;5:35:1:25:3;6:37:1:24:;7:40:1:24:;8:25:1:25:;9:24:1:24:;10:15:1:25:;11:7:1:24:;12:4:1:24:
06:42,hokurikubiwako,713M,う普通○,網干,1,石山〜膳所,0,1:48:1:24:;2:40:1:25:3;3:30:1:25:;4:47:1:24:;5:32:1:24:;6:53:1:24:;7:44:1:26:3;8:25:1:25:
06:42,hokurikubiwako,700M,普通,長浜,0,大津駅,0,1:18:1:21:;2:10:1:25:3;3:26:1:24:;4:36:1:24:;5:26:1:24:;6:43:1:24:;7:64:1:24:3;8:79:1:24:;9:53:1:23:;10:56:1:25:3;11:19:1:24:;12:50:1:23:
06:42,hokurikubiwako,711M,快速,姫路,1,京都駅,0,1:57:1:23:;2:41:1:23:3;3:35:1:23:;4:33:1:23:;5:21:1:23:;6:30:1:23:;7:24:1:22:3;8:19:1:22:
06:42,kyoto,700M,普通,長浜,0,不明(0400_0401),0,1:18:1:21:;2:10:1:25:3;3:26:1:24:;4:36:1:24:;5:26:1:24:;6:43:1:24:;7:64:1:24:3;8:79:1:24:;9:53:1:23:;10:56:1:25:3;11:19:1:24:;12:50:1:23:
06:42,kyoto,1113C,普通,新三田,1,桂川駅,0,1:12:1:24:;2:17:1:25:3;3:14:1:23:;4:18:1:24:;5:9:1:25:4;6:9:1:25:3;7:12:1:24:
06:42,kyoto,1111C,普通,新三田,1,島本〜高槻,0,1:27:1:22:;2:23:1:21:3;3:33:1:23:;4:22:1:22:;5:4:1:22:4;6:19:1:22:3;7:24:1:21:
06:42,kyoto,102C,普通,京都,0,高槻駅,0,1:12:1:24:;2:18:1:26:3;3:16:1:24:;4:18:1:24:;5:15:1:24:4;6:14:1:25:3;7:18:1:23:
06:42,kyoto,119C,普通,西明石,1,ＪＲ総持寺駅,0,1:16:1:24:;2:10:1:26:3;3:12:1:24:;4:6:1:24:;5:6:1:24:4;6:15:1:26:3;7:11:1:24:
06:42,kyoto,104C,普通,高槻,0,ＪＲ総持寺駅,0,1:30:1:24:;2:20:1:22:3;3:47:1:21:;4:23:1:21:;5:9:1:22:4;6:17:1:22:3;7:41:1:22:
06:42,kyoto,1109C,普通,新三田,1,茨木〜千里丘,0,1:26:1:21:;2:32:1:22:3;3:42:1:23:;4:38:1:21:;5:21:1:22:4;6:16:1:22:3;7:30:1:21:
06:42,kyoto,508C,普通,京都,0,岸辺駅,0,1:17:1:25:;2:17:1:25:3;3:17:1:24:;4:15:1:25:;5:12:1:25:4;6:13:1:25:3;7:20:1:24:
06:42,kyoto,117C,普通,西明石,1,吹田駅,0,1:28:1:24:;2:47:1:25:3;3:50:1:23:;4:39:1:23:;5:30:1:25:4;6:49:1:25:3;7:40:1:23:
06:42,kyoto,705M,快速,網干,1,新大阪〜大阪,0,1:60:1:24:;2:59:1:25:3;3:55:1:24:;4:62:1:24:;5:52:1:26:3;6:79:1:24:
06:42,kyoto,704M,快速,米原,0,新大阪〜大阪,0,1:50:1:25:;2:57:1:26:3;3:68:1:25:;4:71:1:25:;5:82:1:25:;6:85:1:25:;7:95:1:26:3;8:90:1:25:
06:42,kyoto,511C,普通,尼崎,1,新大阪〜大阪,0,1:2:1:25:;2:3:1:25:3;3:13:1:25:;4:30:1:22:;5:2:1:23:4;6:4:1:22:3;7:22:1:23:
06:42,kyoto,115C,普通,西明石,1,大阪〜塚本,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:22:1:24:;5:0:1:25:4;6:23:1:26:3;7:10:1:24:
06:42,kyoto,108C,普通,京都,0,大阪〜塚本,0,1:29:1:25:;2:27:1:26:3;3:29:1:24:;4:30:1:25:;5:28:1:25:4;6:24:1:26:3;7:26:1:24:
06:42,kyoto,709M,う快速○,網干,1,島本〜高槻,0,1:31:1:22:;2:19:1:24:3;3:32:1:24:;4:36:1:22:;5:33:1:23:;6:18:1:24:3;7:18:1:22:;8:19:1:23:
06:42,kyoto,702M,快速,米原,0,島本〜高槻,0,1:58:1:24:;2:57:1:24:3;3:61:1:23:;4:69:1:24:;5:64:1:24:;6:47:1:23:3;7:57:1:22:;8:83:1:23:
06:42,sagano,226M,普通,京都,0,保津峡駅,0,1:38:1:22:;2:26:1:24:;3:60:1:22:;4:44:1:22:
06:42,sagano,223M,普通,園部,1,八木〜吉富,0,1:1:1:23:;2:8:1:25:3;3:6:1:22:;4:13:1:23:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
06:52,hokurikubiwako,731T,普通,加古川,1,米原駅,0,1:15:1:23:;2:1:1:23:3;3:0:1:24:;4:0:1:23:;5:0:1:23:3;6:0:1:23:;7:0:1:25:;8:0:1:25:3;9:2:1:24:;10:0:1:25:;11:0:1:25:3;12:0:1:24:
06:52,hokurikubiwako,902M,普通,米原,0,彦根駅,0,1:3:1:23:;2:17:1:25:3;3:7:1:22:;4:19:1:23:;5:24:1:23:;6:10:1:23:;7:24:1:24:3;8:21:1:23:
06:52,hokurikubiwako,3411M,新快速,姫路,1,彦根〜南彦根,0,1:15:1:22:;2:8:1:23:3;3:21:1:23:;4:17:1:23:;5:10:1:24:;6:11:1:23:;7:10:1:23:3;8:5:1:23:;9:10:1:23:;10:7:1:23:3;11:24:1:22:;12:3:1:22:
06:52,hokurikubiwako,729T,う普通○,姫路,1,能登川駅,0,1:20:1:24:;2:6:1:24:3;3:14:1:24:;4:9:1:24:;5:14:1:24:3;6:18:1:24:;7:11:1:23:;8:16:1:22:3;9:7:1:22:;10:2:1:23:
06:52,hokurikubiwako,727T,普通,網干,1,近江八幡駅,0,1:0:1:22:;2:12:1:23:3;3:4:1:21:;4:4:1:21:;5:9:1:23:;6:0:1:24:3;7:1:1:23:;8:3:1:23:
06:52,hokurikubiwako,904M,普通,長浜,0,近江八幡〜篠原,0,1:35:1:23:;2:40:1:23:3;3:25:1:23:;4:36:1:24:;5:27:1:23:;6:38:1:23:;7:53:1:23:3;8:40:1:23:
06:52,hokurikubiwako,3407M,新快速,播州赤穂,1,近江八幡〜篠原,0,1:13:1:23:;2:13:1:24:3;3:15:1:24:;4:13:1:24:;5:30:1:24:;6:20:1:24:;7:21:1:24:3;8:21:1:24:;9:18:1:21:;10:8:1:22:3;11:15:1:22:;12:12:1:21:
06:52,hokurikubiwako,725T,う普通○,姫路,1,守山〜栗東,0,1:16:1:24:;2:21:1:25:3;3:32:1:24:;4:39:1:24:;5:52:1:25:3;6:49:1:24:;7:44:1:22:;8:31:1:25:3;9:24:1:24:;10:10:1:23:;11:5:1:23:3;12:16:1:24:
06:52,hokurikubiwako,3405M,新快速,姫路,1,草津〜南草津,0,1:16:1:23:;2:16:1:23:3;3:17:1:22:;4:18:1:23:;5:17:1:23:;6:19:1:22:;7:20:1:23:3;8:14:1:23:;9:20:1:23:;10:11:1:24:3;11:11:1:23:;12:9:1:23:
06:52,hokurikubiwako,700M,普通,長浜,0,南草津〜瀬田,0,1:17:1:22:;2:9:1:26:3;3:22:1:24:;4:35:1:23:;5:23:1:24:;6:46:1:24:;7:61:1:25:3;8:57:1:25:;9:47:1:23:;10:53:1:25:3;11:21:1:23:;12:52:1:23:
06:52,hokurikubiwako,723T,普通,姫路,1,膳所駅,0,1:13:1:24:;2:20:1:24:3;3:31:1:24:;4:28:1:24:;5:43:1:25:3;6:33:1:24:;7:43:1:24:;8:28:1:25:;9:33:1:24:;10:22:1:24:;11:13:1:24:;12:10:1:24:
06:52,hokurikubiwako,713M,う普通○,網干,1,山科〜京都,0,1:65:1:24:;2:58:1:26:3;3:53:1:24:;4:61:1:24:;5:40:1:24:;6:45:1:24:;7:58:1:26:3;8:32:1:24:
06:52,hokurikubiwako,702M,快速,米原,0,西大路駅,0,1:55:1:23:;2:52:1:24:3;3:64:1:24:;4:85:1:25:;5:78:1:24:;6:56:1:23:3;7:61:1:23:;8:85:1:24:
06:52,hokurikubiwako,4735T,普通,加古川,1,近江塩津〜余呉,0,1:6:1:24:;2:9:1:24:3;3:2:1:24:;4:4:1:23:
06:52,kyoto,711M,快速,姫路,1,長岡京〜山崎,0,1:60:1:23:;2:47:1:23:3;3:39:1:22:;4:34:1:22:;5:29:1:23:;6:37:1:22:;7:30:1:22:3;8:24:1:22:
06:52,kyoto,102C,普通,京都,0,長岡京〜山崎,0,1:16:1:24:;2:19:1:26:3;3:22:1:24:;4:25:1:24:;5:20:1:25:4;6:16:1:26:3;7:22:1:24:
06:52,kyoto,1111C,普通,新三田,1,ＪＲ総持寺駅,0,1:30:1:22:;2:28:1:22:3;3:36:1:23:;4:19:1:22:;5:10:1:22:4;6:20:1:22:3;7:24:1:22:
06:52,kyoto,508C,普通,京都,0,摂津富田駅,0,1:13:1:25:;2:21:1:25:3;3:18:1:24:;4:23:1:25:;5:24:1:25:4;6:10:1:26:3;7:20:1:24:
06:52,kyoto,709M,う快速○,網干,1,茨木駅,0,1:81:1:22:;2:73:1:24:3;3:83:1:24:;4:64:1:24:;5:57:1:24:;6:33:1:23:3;7:33:1:23:;8:26:1:23:
06:52,kyoto,704M,快速,米原,0,茨木駅,0,1:51:1:25:;2:50:1:26:3;3:64:1:25:;4:63:1:25:;5:64:1:25:;6:64:1:25:;7:68:1:26:3;8:70:1:25:
06:52,kyoto,119C,普通,西明石,1,岸辺〜吹田,0,1:35:1:24:;2:33:1:25:3;3:26:1:24:;4:16:1:24:;5:19:1:24:4;6:26:1:25:3;7:20:1:24:
06:52,kyoto,510C,普通,高槻,0,岸辺〜吹田,0,1:20:1:22:;2:13:1:22:3;3:24:1:22:;4:17:1:22:;5:8:1:22:4;6:28:1:22:3;7:21:1:22:
06:52,kyoto,1109C,普通,新三田,1,東淀川駅,0,1:39:1:23:;2:34:1:22:3;3:45:1:23:;4:45:1:22:;5:22:1:22:4;6:19:1:23:3;7:38:1:21:
06:52,kyoto,108C,普通,京都,0,新大阪駅,0,1:37:1:24:;2:41:1:26:3;3:50:1:25:;4:45:1:25:;5:37:1:26:4;6:60:1:25:3;7:43:1:24:
06:52,kyoto,512C,普通,高槻,0,大阪駅,0,1:14:1:24:;2:5:1:24:3;3:13:1:25:;4:24:1:21:;5:5:1:21:4;6:0:1:22:3;7:20:1:22:
06:52,kyoto,706M,快速,米原,0,大阪〜塚本,0,1:11:1:22:;2:21:1:23:3;3:39:1:22:;4:49:1:22:;5:44:1:24:;6:47:1:22:;7:46:1:23:3;8:40:1:22:;9:36:1:23:;10:30:1:25:3;11:28:1:24:;12:25:1:24:
06:52,kyoto,705M,快速,網干,1,不明(0419_####),0,1:98:1:24:;2:68:1:25:3;3:59:1:24:;4:66:1:24:;5:62:1:26:3;6:54:1:24:
06:52,kyoto,1113C,普通,新三田,1,山崎〜島本,0,1:16:1:24:;2:12:1:25:3;3:14:1:24:;4:12:1:24:;5:10:1:25:4;6:8:1:26:3;7:15:1:25:
06:52,sagano,230M,普通,京都,0,園部駅,0,1:0:1:24:;2:6:1:24:3;3:0:1:22:;4:2:1:22:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
06:52,sagano,226M,普通,京都,0,花園駅,0,1:44:1:21:;2:38:1:25:;3:70:1:21:;4:70:1:21:
06:59,hokurikubiwako,731T,普通,加古川,1,彦根駅,0,1:3:1:23:;2:2:1:23:3;3:1:1:24:;4:2:1:23:;5:1:1:23:3;6:2:1:23:;7:1:1:25:;8:0:1:25:3;9:2:1:24:;10:0:1:25:;11:0:1:25:3;12:0:1:24:
06:59,hokurikubiwako,3411M,新快速,姫路,1,能登川駅,0,1:17:1:23:;2:8:1:24:3;3:22:1:23:;4:18:1:23:;5:10:1:24:;6:13:1:23:;7:11:1:23:3;8:8:1:23:;9:11:1:23:;10:6:1:23:3;11:24:1:23:;12:7:1:22:
06:59,hokurikubiwako,904M,普通,長浜,0,安土駅,0,1:38:1:22:;2:38:1:23:3;3:26:1:23:;4:39:1:24:;5:31:1:23:;6:42:1:23:;7:47:1:23:3;8:30:1:23:
06:59,hokurikubiwako,729T,う普通○,姫路,1,安土〜近江八幡,0,1:21:1:24:;2:4:1:24:3;3:13:1:24:;4:15:1:24:;5:17:1:24:3;6:17:1:24:;7:18:1:23:;8:19:1:22:3;9:11:1:23:;10:8:1:23:
06:59,hokurikubiwako,727T,普通,網干,1,篠原〜野洲,0,1:4:1:22:;2:13:1:23:3;3:9:1:22:;4:6:1:22:;5:11:1:24:;6:3:1:24:3;7:3:1:23:;8:7:1:22:
06:59,hokurikubiwako,3407M,新快速,播州赤穂,1,野洲〜守山,0,1:21:1:23:;2:17:1:24:3;3:20:1:24:;4:19:1:24:;5:31:1:24:;6:25:1:24:;7:24:1:24:3;8:22:1:24:;9:23:1:21:;10:18:1:21:3;11:21:1:22:;12:15:1:21:
06:59,hokurikubiwako,700M,普通,長浜,0,栗東〜草津,0,1:8:1:22:;2:0:1:26:3;3:17:1:23:;4:42:1:24:;5:19:1:24:;6:39:1:23:;7:50:1:25:3;8:53:1:24:;9:34:1:23:;10:49:1:25:3;11:23:1:23:;12:45:1:23:
06:59,hokurikubiwako,725T,う普通○,姫路,1,南草津駅,0,1:16:1:24:;2:22:1:25:3;3:35:1:24:;4:35:1:24:;5:48:1:26:3;6:48:1:24:;7:38:1:23:;8:38:1:25:3;9:27:1:24:;10:16:1:23:;11:7:1:24:3;12:18:1:23:
06:59,hokurikubiwako,3405M,新快速,姫路,1,石山駅,0,1:23:1:24:;2:27:1:22:3;3:28:1:23:;4:30:1:23:;5:30:1:23:;6:34:1:22:;7:26:1:22:3;8:18:1:23:;9:29:1:23:;10:20:1:24:3;11:21:1:23:;12:25:1:23:
06:59,hokurikubiwako,723T,普通,姫路,1,山科駅,0,1:13:1:24:;2:20:1:24:3;3:34:1:24:;4:35:1:24:;5:44:1:25:3;6:36:1:24:;7:44:1:24:;8:33:1:26:;9:36:1:24:;10:27:1:25:;11:14:1:25:;12:14:1:25:
06:59,hokurikubiwako,702M,普通,米原,0,山科〜京都,0,1:44:1:24:;2:33:1:24:3;3:46:1:23:;4:72:1:24:;5:54:1:23:;6:56:1:23:3;7:61:1:23:;8:68:1:23:
06:59,hokurikubiwako,713M,う快速○,網干,1,京都〜西大路,0,1:38:1:24:;2:41:1:26:3;3:35:1:24:;4:38:1:24:;5:33:1:24:;6:43:1:25:;7:42:1:25:3;8:23:1:24:
06:59,hokurikubiwako,102C,普通,京都,0,西大路駅,0,1:34:1:24:;2:48:1:26:3;3:34:1:23:;4:51:1:24:;5:44:1:25:4;6:24:1:26:3;7:33:1:24:
06:59,hokurikubiwako,4735T,普通,加古川,1,木ノ本〜高月,0,1:15:1:24:;2:13:1:24:3;3:4:1:24:;4:6:1:23:
06:59,kyoto,711M,快速,姫路,1,高槻駅,0,1:61:1:23:;2:47:1:22:3;3:41:1:22:;4:32:1:23:;5:31:1:23:;6:38:1:22:;7:30:1:23:3;8:20:1:23:
06:59,kyoto,1113C,普通,新三田,1,高槻駅,0,1:16:1:24:;2:11:1:26:3;3:15:1:23:;4:9:1:24:;5:11:1:25:4;6:9:1:26:3;7:14:1:25:
06:59,kyoto,508C,普通,京都,0,高槻駅,0,1:18:1:24:;2:21:1:25:3;3:16:1:24:;4:17:1:24:;5:22:1:25:4;6:7:1:25:3;7:16:1:24:
06:59,kyoto,510C,普通,高槻,0,ＪＲ総持寺〜茨木,0,1:28:1:21:;2:19:1:22:3;3:23:1:22:;4:24:1:22:;5:15:1:21:4;6:25:1:22:3;7:23:1:22:
06:59,kyoto,123C,普通,西明石,1,茨木駅,0,1:23:1:24:;2:11:1:25:3;3:15:1:24:;4:12:1:24:;5:22:1:25:4;6:14:1:25:3;7:19:1:24:
06:59,kyoto,1111C,普通,新三田,1,千里丘駅,0,1:42:1:22:;2:47:1:21:3;3:45:1:23:;4:31:1:22:;5:19:1:22:4;6:24:1:21:3;7:37:1:22:
06:59,kyoto,108C,普通,京都,0,岸辺〜吹田,0,1:22:1:25:;2:26:1:26:3;3:29:1:25:;4:20:1:25:;5:17:1:26:4;6:24:1:26:3;7:19:1:24:
06:59,kyoto,709M,う快速○,網干,1,東淀川駅,0,1:64:1:23:;2:55:1:25:3;3:69:1:24:;4:63:1:23:;5:60:1:24:;6:39:1:24:3;7:45:1:23:;8:29:1:24:
06:59,kyoto,119C,普通,西明石,1,新大阪駅,0,1:40:1:24:;2:26:1:25:3;3:27:1:24:;4:17:1:24:;5:19:1:24:4;6:27:1:25:3;7:24:1:24:
06:59,kyoto,706M,快速,米原,0,新大阪〜大阪,0,1:19:1:21:;2:11:1:22:3;3:24:1:22:;4:47:1:22:;5:51:1:23:;6:63:1:22:;7:52:1:24:3;8:50:1:22:;9:49:1:23:;10:22:1:25:3;11:30:1:24:;12:20:1:24:
06:59,kyoto,110C,普通,京都,0,大阪〜塚本,0,1:51:1:22:;2:36:1:22:3;3:37:1:22:;4:42:1:23:;5:7:1:23:4;6:10:1:22:3;7:45:1:22:
06:59,kyoto,117C,普通,西明石,1,塚本駅,0,1:27:1:24:;2:20:1:25:3;3:30:1:24:;4:26:1:24:;5:21:1:25:4;6:22:1:25:3;7:20:1:24:
06:59,kyoto,1106C,普通,高槻,0,塚本駅,0,1:29:1:24:;2:23:1:24:3;3:29:1:23:;4:17:1:24:;5:26:1:24:4;6:25:1:24:3;7:20:1:24:
06:59,kyoto,704M,快速,米原,0,島本〜高槻,0,1:57:1:25:;2:67:1:26:3;3:79:1:25:;4:79:1:25:;5:88:1:25:;6:77:1:25:;7:75:1:26:3;8:82:1:25:
